,year,developer,publisher,platform_count,categories_count,tags_count,average_playtime,median_playtime,owners_mid,total_ratings
631,1,0,0,0,0,0,0,0,1,1
632,1,0,0,0,0,0,0,0,1,1
633,1,0,0,0,0,0,0,0,0,0
634,1,0,0,0,0,0,1,1,1,1
635,1,0,0,1,1,0,1,1,1,1
636,1,0,0,0,0,1,0,0,0,0
637,1,0,0,0,0,0,0,0,1,1
638,1,0,0,1,0,1,0,0,0,0
639,1,0,0,0,1,0,1,1,1,1
640,1,0,0,0,1,0,1,1,1,1
641,1,0,0,0,0,0,0,0,1,1
642,1,0,0,0,0,0,0,0,1,1
643,1,0,0,0,0,0,0,0,1,1
644,1,1,1,0,0,0,1,1,1,1
645,1,1,1,1,1,0,1,1,1,1
646,1,0,1,0,0,0,1,1,1,1
647,1,0,0,0,0,0,1,1,1,1
648,1,0,0,0,0,0,0,0,1,1
649,1,0,0,0,0,0,0,0,1,1
650,1,0,1,0,0,0,1,1,1,1
651,1,0,0,0,0,0,0,0,0,0
652,1,0,0,0,0,1,0,0,0,0
653,1,0,0,0,0,0,0,0,1,1
654,1,0,0,0,0,0,0,0,1,1
655,1,0,0,0,0,0,1,1,1,1
656,1,0,0,0,0,0,1,1,1,1
657,1,0,0,0,1,0,1,1,1,1
658,1,0,0,0,0,0,1,1,1,1
659,1,0,0,0,0,0,1,1,1,1
660,1,0,1,0,0,0,1,1,1,1
661,1,0,1,0,0,1,0,0,1,1
662,1,0,1,0,1,0,1,1,1,1
663,1,1,1,1,1,0,1,1,1,1
664,1,0,0,0,0,0,0,0,1,1
665,1,0,0,0,0,0,0,0,1,1
666,1,0,0,0,0,0,0,0,1,1
667,1,1,1,0,1,0,1,1,1,1
668,1,0,1,0,1,0,1,1,1,1
669,1,0,1,1,0,0,1,1,1,1
670,1,0,0,0,0,0,0,0,1,1
671,1,0,1,1,1,0,1,1,1,1
672,1,0,1,1,1,0,1,1,1,1
673,1,0,0,1,0,0,0,0,1,1
674,1,0,0,1,0,0,1,1,1,1
675,1,0,0,0,0,1,0,0,0,1
676,1,0,0,0,0,1,0,0,0,0
677,1,0,0,0,0,1,0,0,0,1
678,1,0,0,0,0,1,0,0,0,0
679,1,0,0,0,0,1,0,0,0,0
680,1,0,0,0,0,1,0,0,0,0
681,1,0,0,0,0,1,0,0,0,0
682,1,0,0,0,0,1,0,0,0,0
683,1,0,0,0,0,1,0,0,0,0
684,1,0,0,0,0,1,0,0,0,0
685,1,0,0,0,0,0,1,1,1,1
686,1,0,0,0,0,0,0,0,1,1
687,1,0,0,0,0,0,0,0,1,1
688,1,0,0,1,0,0,0,0,1,1
689,1,0,0,1,0,1,0,0,0,1
690,1,0,0,1,0,0,0,0,0,1
691,1,0,0,1,0,1,0,0,0,0
692,1,0,0,1,0,1,0,0,0,1
693,1,1,0,0,0,0,1,1,0,1
694,1,0,0,1,0,0,0,0,0,0
695,1,0,0,1,0,1,0,0,0,0
696,1,0,0,1,0,1,0,0,0,0
697,1,0,0,1,0,1,0,0,0,0
698,1,0,0,1,0,1,0,0,0,0
699,1,0,0,1,0,1,0,0,0,0
700,1,0,0,1,0,1,0,0,0,0
701,1,0,0,1,0,1,0,0,0,0
702,1,0,0,1,0,1,0,0,0,0
703,1,0,0,1,0,1,0,0,0,0
704,1,0,0,0,0,0,1,1,1,1
705,1,0,0,0,1,0,1,1,0,1
706,1,0,0,1,0,0,1,1,1,1
707,1,0,0,0,0,0,0,0,0,1
708,1,0,0,1,1,0,1,1,1,1
709,1,0,0,0,0,0,0,0,0,0
710,1,0,0,0,0,1,0,0,0,0
711,1,0,0,0,0,1,0,0,0,0
712,1,0,0,0,0,1,0,0,0,0
713,1,0,0,0,0,1,0,0,0,0
714,1,0,0,0,0,1,0,0,0,0
715,1,0,0,0,0,1,0,0,0,0
716,1,0,0,0,0,1,0,0,0,0
717,1,0,0,0,0,0,0,0,0,0
718,1,0,0,0,0,1,0,0,0,0
719,1,0,0,0,0,0,0,0,0,0
720,1,0,0,0,0,1,0,0,0,0
721,1,0,0,0,0,1,0,0,0,0
722,1,0,0,0,0,1,0,0,0,0
723,1,0,0,0,0,1,0,0,0,0
724,1,0,0,0,0,0,1,1,1,1
725,1,0,0,0,0,1,0,0,1,1
726,1,0,1,0,0,0,1,1,1,1
727,1,0,1,0,0,0,1,1,1,1
728,1,0,1,0,0,0,1,1,1,1
729,1,0,0,0,0,0,0,0,1,1
730,1,0,0,0,0,0,0,0,1,1
731,1,1,0,0,0,0,0,0,1,1
732,1,0,0,0,0,0,0,0,1,1
733,1,0,0,1,0,0,1,1,1,1
734,1,1,1,1,1,0,1,1,1,1
735,1,1,1,1,0,0,1,1,1,1
736,1,1,1,1,1,0,1,1,1,1
737,1,0,0,0,1,0,1,1,1,1
738,1,0,1,0,0,0,0,0,1,1
739,1,0,0,0,1,0,1,1,1,1
740,1,0,1,0,0,0,1,1,1,1
741,1,0,1,0,0,0,1,1,1,1
742,1,0,1,0,0,0,1,1,1,1
743,1,0,1,0,0,0,1,1,1,1
744,1,0,1,0,1,0,1,1,1,1
745,1,0,1,0,0,0,1,1,1,1
746,1,0,1,0,0,0,1,1,1,1
747,1,0,1,0,0,0,1,1,1,1
748,1,0,1,0,0,0,1,1,1,1
749,1,0,1,0,0,1,0,0,1,1
750,1,0,1,0,0,0,0,0,1,1
751,1,0,1,0,0,0,0,0,1,1
752,1,0,1,0,0,0,1,1,1,1
753,1,0,1,0,0,0,0,0,1,1
754,1,0,1,0,0,0,0,0,1,1
755,1,0,1,0,0,0,1,1,1,1
756,1,0,1,0,0,0,1,1,1,1
757,1,0,0,1,1,0,1,1,1,1
758,1,0,0,0,0,1,0,0,0,0
759,1,0,1,0,1,0,1,1,1,1
760,1,0,0,0,0,1,0,0,0,0
761,1,0,0,0,0,1,0,0,0,0
762,1,0,0,0,0,0,1,1,1,1
763,1,0,0,0,0,0,0,0,1,1
764,1,0,0,0,0,0,0,0,1,1
765,1,0,0,0,0,0,0,0,1,1
766,1,0,0,0,0,1,1,1,1,1
767,1,0,0,0,0,0,1,1,1,1
768,1,0,0,0,1,0,1,1,1,1
769,1,0,0,1,1,0,1,1,1,1
770,1,0,0,1,1,0,0,0,1,1
771,1,0,0,0,0,0,0,0,1,1
772,1,1,1,1,1,0,1,1,1,1
773,1,1,1,0,0,0,1,1,1,1
774,1,0,1,0,1,0,1,1,1,1
775,1,0,0,0,1,0,1,1,1,1
776,1,0,0,0,1,0,1,1,1,1
777,1,0,0,0,1,0,1,1,1,1
778,1,0,1,0,0,0,1,1,1,1
779,1,1,1,0,1,0,1,1,1,1
780,1,1,1,1,1,0,1,1,1,1
781,1,0,0,1,0,0,1,1,1,1
782,1,0,0,1,1,0,1,1,1,1
783,1,0,0,0,0,1,0,0,0,0
784,1,1,1,1,0,0,1,1,1,1
785,1,0,0,0,0,0,0,0,0,1
786,1,0,0,0,0,0,0,0,0,0
787,1,0,0,0,0,1,0,0,0,0
788,1,0,1,0,0,0,1,1,1,1
789,1,0,0,0,0,0,1,1,1,1
790,1,0,0,1,0,0,1,1,1,1
791,1,0,0,1,0,0,1,1,1,1
792,1,0,0,0,0,1,0,0,0,0
793,1,0,0,0,1,0,1,1,1,1
794,1,0,0,0,1,0,1,1,1,1
795,1,0,0,1,1,0,1,1,1,1
796,1,0,0,1,0,0,0,0,1,1
797,1,0,0,1,0,0,0,0,0,1
798,1,0,0,1,0,0,0,0,0,0
799,1,0,0,0,1,0,1,1,1,1
800,1,0,1,0,0,0,1,1,1,1
801,1,1,1,0,1,0,1,1,1,1
802,1,0,1,0,0,0,1,1,1,1
803,1,0,1,0,0,0,0,0,1,1
804,1,0,1,0,0,0,0,0,1,1
805,1,1,1,0,1,0,1,1,1,1
806,1,0,1,0,0,1,0,0,1,1
807,1,0,0,0,0,1,0,0,1,0
808,1,0,0,0,0,1,0,0,1,0
809,1,0,0,0,0,1,0,0,1,0
810,1,0,1,0,0,0,1,1,1,1
811,1,0,1,0,0,0,1,1,1,1
812,1,0,1,0,0,0,1,1,1,1
813,1,0,1,0,1,0,1,1,1,1
814,1,0,0,0,0,0,1,1,1,1
815,1,0,0,0,1,0,1,1,1,1
816,1,0,0,0,0,0,0,0,1,1
817,1,0,0,0,0,0,0,0,1,1
818,1,0,0,0,0,0,0,0,1,1
819,1,1,1,0,1,0,1,1,1,1
820,1,0,0,0,0,0,1,1,1,1
821,1,0,0,0,0,0,0,0,1,1
822,1,0,0,0,0,1,1,1,0,0
823,1,0,0,0,0,0,0,0,1,1
824,1,0,0,0,1,0,0,0,1,1
825,1,0,0,1,1,0,1,1,1,1
826,1,0,0,0,0,0,1,1,1,1
827,1,0,0,1,0,0,1,1,1,1
828,1,0,0,0,0,1,0,0,1,1
829,1,0,0,1,0,0,0,0,0,0
830,1,0,0,1,1,0,1,1,1,1
831,1,0,1,0,0,0,1,1,1,1
832,1,0,1,0,0,0,1,1,1,1
833,1,0,1,0,0,0,1,1,1,1
834,1,0,1,0,0,0,0,0,1,1
835,1,0,1,0,1,0,1,1,1,1
836,1,0,1,0,0,0,1,1,1,1
837,1,0,1,0,1,0,1,1,1,1
838,1,0,1,0,1,0,1,1,1,1
839,1,1,1,1,1,0,0,0,1,1
840,1,0,0,0,0,1,0,0,1,1
841,1,0,0,0,0,0,0,0,1,1
842,1,0,0,0,0,0,1,1,1,1
843,1,0,0,0,0,0,0,0,1,1
844,1,0,0,0,0,0,0,0,1,1
845,1,0,0,0,0,0,0,0,1,1
846,1,0,0,0,0,0,0,0,1,1
847,1,0,0,0,0,0,0,0,1,1
848,1,0,0,0,0,0,0,0,1,1
849,1,0,0,0,0,0,0,0,1,1
850,1,0,0,0,0,1,0,0,1,1
851,1,0,1,0,0,0,1,1,1,1
852,1,0,0,0,0,0,1,1,1,1
853,1,0,0,0,0,0,1,1,1,1
854,1,0,1,0,0,0,1,1,1,1
855,1,0,0,0,0,0,1,1,1,1
856,1,0,0,0,0,0,0,0,1,1
857,1,0,0,1,0,0,1,1,1,1
858,1,0,0,1,0,0,1,1,1,1
859,1,0,0,0,0,0,1,1,1,1
860,1,0,1,0,0,0,1,1,1,1
861,1,0,0,0,0,0,0,0,1,1
862,1,0,1,0,0,0,1,1,1,1
863,1,0,0,0,1,0,0,0,1,1
864,1,0,0,0,0,1,0,0,1,1
865,1,0,0,0,0,1,0,0,1,1
866,1,0,0,0,0,1,0,0,0,0
867,1,0,0,0,0,0,0,0,0,1
868,1,0,0,0,0,0,0,0,1,1
869,1,0,0,0,0,0,0,0,1,1
870,1,0,0,0,0,1,0,0,1,0
871,1,0,0,1,1,0,0,0,1,1
872,1,0,0,0,0,0,1,1,0,0
873,1,0,0,0,0,1,0,0,1,0
874,1,0,0,0,0,1,0,0,1,0
875,1,0,0,0,0,0,0,0,0,1
876,1,0,0,0,0,1,0,0,0,0
877,1,0,0,0,0,1,0,0,0,0
878,1,0,0,0,0,1,0,0,0,0
879,1,0,0,1,0,0,1,1,1,1
880,1,0,0,0,1,0,1,1,1,1
881,1,0,1,0,0,0,1,1,1,1
882,1,1,1,0,0,0,0,0,1,1
883,1,0,1,0,0,0,1,1,1,1
884,1,0,1,0,0,0,1,1,1,1
885,1,0,1,0,0,0,1,1,1,1
886,1,1,1,0,0,0,1,1,1,1
887,1,0,1,0,0,0,1,1,1,1
888,1,0,1,0,0,0,1,1,1,1
889,1,0,1,0,0,0,0,0,1,1
890,1,1,1,1,0,0,1,1,1,1
891,1,1,1,0,0,0,1,1,1,1
892,1,0,1,0,0,1,0,0,0,0
893,1,1,1,0,0,0,1,1,1,1
894,1,0,1,0,0,0,1,1,1,1
895,1,1,1,1,1,0,1,1,1,1
896,1,1,1,0,0,0,1,1,1,1
897,1,0,1,0,0,0,0,0,1,1
898,1,0,0,0,1,0,1,1,1,1
899,1,0,0,1,0,1,0,0,0,0
900,1,0,0,0,0,0,0,0,1,1
901,1,0,0,0,0,1,0,0,1,1
902,1,0,0,0,1,0,1,1,1,1
903,1,1,1,1,1,0,1,1,1,1
904,1,1,1,1,1,0,1,1,1,1
905,1,0,0,1,0,0,1,1,1,1
906,1,0,0,1,0,0,0,0,1,1
907,1,0,0,0,0,0,0,0,1,1
908,1,0,0,0,1,0,1,1,1,1
909,1,1,1,1,0,0,1,1,1,1
910,1,0,1,1,1,0,1,1,1,1
911,1,0,0,0,1,1,1,1,1,1
912,1,0,0,1,0,1,0,0,0,0
913,1,0,0,0,0,0,0,0,0,0
914,1,0,0,0,0,1,0,0,0,0
915,1,0,0,0,0,1,0,0,0,0
916,1,0,0,0,0,1,0,0,0,0
917,1,0,0,0,0,1,0,0,0,0
918,1,0,0,0,0,1,0,0,0,0
919,1,0,0,0,0,1,0,0,0,0
920,1,0,0,0,0,0,0,0,0,0
921,1,0,0,1,0,1,0,0,0,1
922,1,0,0,1,0,1,0,0,0,0
923,1,0,0,1,0,0,0,0,0,0
924,1,0,0,0,0,0,0,0,0,1
925,1,0,0,1,0,0,1,1,1,1
926,1,0,0,1,1,0,1,1,1,1
927,1,0,0,0,1,0,1,1,1,1
928,1,0,1,0,1,0,1,1,1,1
929,1,0,1,0,1,0,1,1,1,1
930,1,0,1,0,1,0,1,1,1,1
931,1,0,0,1,1,0,1,1,1,1
932,1,0,0,1,0,0,0,0,1,1
933,1,0,0,1,1,0,1,1,1,1
934,1,1,1,1,1,0,1,1,1,1
935,1,0,0,0,0,0,0,0,1,1
936,1,0,0,1,0,0,1,1,1,1
937,1,0,0,0,0,0,1,1,1,1
938,1,0,0,0,0,0,1,1,1,1
939,1,0,0,1,0,0,1,1,1,1
940,1,0,0,0,1,0,1,1,1,1
941,1,0,1,1,0,0,1,1,1,1
942,1,0,0,1,0,0,1,1,1,1
943,1,0,1,1,1,0,1,1,1,1
944,1,0,0,1,0,0,1,1,1,1
945,1,0,0,1,1,0,1,1,1,1
946,1,0,0,0,0,0,1,1,1,1
947,1,0,0,0,0,0,1,1,1,1
948,1,0,1,0,0,0,1,1,1,1
949,1,0,0,0,0,0,0,0,1,1
950,1,0,1,1,0,0,1,1,1,1
951,1,0,0,1,0,0,1,1,1,1
952,1,0,0,1,0,0,0,0,1,1
953,1,0,0,1,1,0,0,0,1,1
954,1,0,0,0,1,0,1,1,1,1
955,1,0,0,1,0,0,0,0,0,0
956,1,0,0,0,0,0,0,0,1,1
957,1,0,0,0,0,0,1,1,1,1
958,1,0,0,1,0,0,1,1,1,1
959,1,0,1,0,0,0,1,1,1,1
960,1,0,1,0,0,0,0,0,1,1
961,1,0,1,0,0,0,1,1,1,1
962,1,0,0,1,0,0,1,1,1,1
963,1,0,1,0,1,0,1,1,1,1
964,1,0,0,1,1,0,1,1,1,1
965,1,0,0,1,1,0,1,1,1,1
966,1,0,0,0,1,0,1,1,1,1
967,1,0,0,1,1,0,1,1,1,1
968,1,0,0,0,0,0,1,1,1,1
969,1,0,0,0,1,0,1,1,1,1
970,1,0,0,1,1,0,1,1,1,1
971,1,0,0,1,0,0,0,0,1,1
972,1,0,0,1,0,0,0,0,1,1
973,1,0,0,1,0,0,0,0,1,1
974,1,0,0,1,1,0,1,1,1,1
975,1,0,0,1,1,0,1,1,1,1
976,1,0,0,0,1,0,1,1,1,1
977,1,0,0,0,0,0,0,0,1,1
978,1,1,0,0,0,0,1,1,1,1
979,1,0,1,0,1,0,1,1,1,1
980,1,0,0,0,0,0,0,0,1,1
981,1,0,1,0,1,0,1,1,1,1
982,1,0,0,0,0,1,0,0,1,1
983,1,0,0,1,0,0,0,0,1,1
984,1,1,1,0,0,0,0,0,1,1
985,1,0,0,0,1,0,1,1,1,1
986,1,0,1,0,0,0,0,0,1,1
987,1,0,1,0,0,0,1,1,1,1
988,1,0,1,0,0,0,1,1,1,1
989,1,0,1,0,0,0,1,1,1,1
990,1,0,1,0,0,0,1,1,1,1
991,1,0,1,0,0,0,1,1,1,1
992,1,0,0,0,0,0,0,0,1,1
993,1,0,0,0,1,0,1,1,1,1
994,1,0,0,0,1,0,1,1,1,1
995,1,0,0,0,0,0,1,1,1,1
996,1,0,0,0,0,0,1,1,1,1
997,1,0,0,1,1,0,1,1,1,1
998,1,0,1,1,1,0,1,1,1,1
999,1,1,1,1,1,0,1,1,1,1
1000,1,0,0,1,0,0,1,1,1,1
1001,1,0,1,1,0,0,1,1,1,1
1002,1,0,0,0,1,0,1,1,1,1
1003,1,0,0,1,0,0,1,1,1,1
1004,1,0,0,1,0,0,1,1,1,1
1005,1,0,0,1,0,0,1,1,1,1
1006,1,0,0,0,0,0,1,1,1,1
1007,1,0,0,0,0,0,0,0,1,1
1008,1,1,1,1,0,0,1,1,1,1
1009,1,0,1,0,0,0,1,1,1,1
1010,1,0,1,0,0,0,1,1,1,1
1011,1,0,0,1,1,0,0,0,1,1
1012,1,0,1,0,1,0,1,1,1,1
1013,1,0,1,1,0,0,1,1,1,1
1014,1,0,1,0,0,0,1,1,1,1
1015,1,0,1,0,0,0,1,1,1,1
1016,1,0,1,0,0,0,1,1,1,1
1017,1,0,0,0,0,0,1,1,1,1
1018,1,0,0,0,0,0,0,0,1,1
1019,1,0,1,0,0,0,1,1,1,1
1020,1,0,1,0,0,0,1,1,1,1
1021,1,0,1,0,0,0,0,0,1,1
1022,1,1,1,0,1,0,1,1,1,1
1023,1,0,0,1,1,0,1,1,1,1
1024,1,0,0,0,1,0,1,1,1,1
1025,1,1,1,0,1,0,1,1,1,1
1026,1,0,0,0,0,0,0,0,1,1
1027,1,0,1,1,0,0,1,1,1,1
1028,1,0,1,0,0,0,1,1,1,1
1029,1,0,1,0,0,0,0,0,1,1
1030,1,0,0,0,0,0,0,0,1,1
1031,1,0,1,0,0,0,1,1,1,1
1032,1,0,0,0,0,0,0,0,1,1
1033,1,0,1,1,0,0,1,1,1,1
1034,1,0,0,0,1,0,1,1,1,1
1035,1,0,0,1,0,0,1,1,1,1
1036,1,0,1,0,0,0,0,0,1,1
1037,1,0,1,1,0,0,1,1,1,1
1038,1,1,1,1,0,0,0,0,1,1
1039,1,1,1,1,0,0,0,0,1,1
1040,1,1,1,1,0,0,0,0,1,1
1041,1,1,1,0,0,0,1,1,1,1
1042,1,1,1,1,1,0,0,0,1,1
1043,1,0,0,0,0,0,0,0,1,1
1044,1,0,0,0,1,0,1,1,1,1
1045,1,1,1,1,1,0,1,1,1,1
1046,1,0,0,0,0,0,1,1,1,1
1047,1,1,1,1,1,0,1,1,1,1
1048,1,0,0,0,1,0,1,1,1,1
1049,1,0,0,0,1,0,0,0,1,1
1050,1,0,0,0,1,0,0,0,1,0
1051,1,0,0,0,1,0,1,1,1,1
1052,1,0,0,0,1,0,1,1,1,1
1053,1,0,0,0,1,0,1,1,1,1
1054,1,0,0,0,1,0,1,1,1,1
1055,1,0,0,0,1,0,1,1,1,1
1056,1,0,0,0,1,0,1,1,1,1
1057,1,0,0,0,1,0,1,1,1,1
1058,1,0,0,0,1,1,0,0,0,1
1059,1,0,0,0,1,0,1,1,1,1
1060,1,0,0,0,0,0,1,1,1,1
1061,1,1,1,1,0,0,1,1,1,1
1062,1,0,0,0,0,1,0,0,1,1
1063,1,0,1,1,0,0,1,1,1,1
1064,1,0,0,0,0,0,0,0,1,1
1065,1,0,0,1,1,0,1,1,1,1
1066,1,0,0,1,0,0,1,1,1,1
1067,1,0,0,1,1,0,1,1,1,1
1068,1,0,1,1,0,0,1,1,1,1
1069,1,0,1,1,0,0,0,0,1,1
1070,1,0,0,1,1,0,1,1,1,1
1071,1,0,0,1,1,0,1,1,1,1
1072,1,0,0,1,1,0,1,1,1,1
1073,1,0,0,1,0,0,1,1,1,1
1074,1,0,0,0,0,0,1,1,1,1
1075,1,0,0,1,0,0,1,1,1,1
1076,1,0,0,0,1,0,1,1,1,1
1077,1,0,0,1,1,0,1,1,1,1
1078,1,0,0,0,1,0,1,1,1,1
1079,1,0,0,0,1,0,0,0,0,1
1080,1,0,0,1,1,0,1,1,1,1
1081,1,0,0,0,0,0,1,1,1,1
1082,1,0,0,0,0,0,0,0,0,1
1083,1,0,0,0,0,0,0,0,0,1
1084,1,0,0,0,0,0,0,0,1,1
1085,1,0,0,0,1,0,1,1,1,1
1086,1,0,0,1,0,0,1,1,1,1
1087,1,0,0,1,1,0,1,1,1,1
1088,1,0,1,0,1,0,1,1,1,1
1089,1,1,1,0,1,0,1,1,1,1
1090,1,0,0,0,0,0,0,0,1,1
1091,1,0,0,1,1,0,1,1,1,1
1092,1,0,0,1,1,0,1,1,1,1
1093,1,0,1,0,0,0,0,0,1,1
1094,1,0,0,0,1,0,0,0,1,1
1095,1,0,0,0,1,1,0,0,0,1
1096,1,0,1,0,1,0,1,1,1,1
1097,1,0,0,0,0,0,0,0,1,1
1098,1,0,0,0,0,0,0,0,1,1
1099,1,0,1,1,0,0,1,1,1,1
1100,1,0,0,1,1,0,1,1,1,1
1101,1,0,0,1,1,0,1,1,1,1
1102,1,0,0,0,0,1,0,0,0,1
1103,1,0,0,0,1,0,1,1,1,1
1104,1,0,0,1,1,0,0,0,1,0
1105,1,1,1,0,0,0,1,1,1,1
1106,1,1,1,0,1,0,1,1,1,1
1107,1,0,0,0,1,0,1,1,1,1
1108,1,1,1,1,1,0,1,1,1,1
1109,1,0,1,0,0,0,0,0,1,1
1110,1,0,0,1,0,0,1,1,1,1
1111,1,0,0,1,0,0,0,0,1,1
1112,1,0,0,1,0,0,0,0,0,1
1113,1,0,0,0,0,0,1,1,1,1
1114,1,0,0,0,1,0,1,1,1,1
1115,1,1,1,1,0,0,1,1,1,1
1116,1,0,0,1,0,0,1,1,1,1
1117,1,0,0,1,0,0,0,0,1,1
1118,1,0,1,0,1,0,0,0,1,1
1119,1,1,1,0,0,0,1,1,1,1
1120,1,1,0,1,1,0,1,1,1,1
1121,1,0,0,0,1,0,1,1,1,1
1122,1,0,0,0,1,0,1,1,1,1
1123,1,1,1,1,1,0,1,1,1,1
1124,1,0,0,1,1,0,1,1,1,1
1125,1,0,1,0,0,0,1,1,1,1
1126,1,0,1,0,0,0,1,1,1,1
1127,1,0,0,0,1,0,1,1,1,1
1128,1,0,0,0,1,0,1,1,1,1
1129,1,0,0,0,0,0,0,0,1,1
1130,1,0,0,1,1,0,1,1,1,1
1131,1,0,0,0,0,0,1,1,1,1
1132,1,0,0,0,0,0,1,1,1,1
1133,1,0,0,1,1,0,1,1,1,1
1134,1,1,0,0,0,0,0,0,1,1
1135,1,1,0,0,1,0,1,1,1,1
1136,1,0,1,0,0,0,1,1,1,1
1137,1,0,0,0,0,0,0,0,0,1
1138,1,0,0,0,0,0,0,0,1,1
1139,1,0,0,0,1,0,1,1,1,1
1140,1,0,0,0,0,0,0,0,1,1
1141,1,0,0,0,1,0,0,0,1,1
1142,1,0,0,1,0,0,0,0,1,1
1143,1,0,0,0,0,0,0,0,1,1
1144,1,0,0,0,1,0,0,0,1,1
1145,1,0,0,0,0,0,0,0,1,1
1146,1,0,1,0,0,0,1,1,1,1
1147,1,0,0,1,0,0,0,0,0,1
1148,1,0,0,1,0,0,0,0,0,1
1149,1,0,0,1,1,0,1,1,1,1
1150,1,0,0,0,1,0,1,1,1,1
1151,1,0,1,0,0,0,1,1,1,1
1152,1,0,1,1,0,0,1,1,1,1
1153,1,0,0,1,1,0,1,1,1,1
1154,1,1,1,1,0,0,1,1,1,1
1155,1,0,0,0,0,0,1,1,1,1
1156,1,0,0,0,0,0,1,1,1,1
1157,1,0,1,1,1,0,1,1,1,1
1158,1,0,1,1,0,0,1,1,1,1
1159,1,0,1,0,1,0,1,1,1,1
1160,1,0,0,0,0,0,1,1,1,1
1161,1,0,0,0,0,0,0,0,1,1
1162,1,0,0,0,0,0,1,1,1,1
1163,1,0,1,0,1,0,1,1,1,1
1164,1,1,0,1,1,0,1,1,1,1
1165,1,0,0,1,1,0,0,0,1,1
1166,1,0,1,0,1,0,1,1,1,1
1167,1,0,0,0,0,0,0,0,1,1
1168,1,0,0,1,0,0,0,0,1,1
1169,1,0,0,0,0,0,1,1,1,1
1170,1,0,0,0,0,0,0,0,0,1
1171,1,0,1,0,1,0,1,1,1,1
1172,1,0,0,0,1,0,0,0,1,1
1173,1,0,0,1,1,0,1,1,1,1
1174,1,0,0,0,0,0,0,0,1,1
1175,1,1,1,1,1,0,1,1,1,1
1176,1,0,1,0,0,0,1,1,1,1
1177,1,0,0,1,1,0,1,1,1,1
1178,1,0,0,0,1,0,0,0,1,1
1179,1,0,0,0,0,0,1,1,1,1
1180,1,1,1,1,1,0,1,1,1,1
1181,1,0,0,0,0,0,1,1,1,1
1182,1,0,0,0,0,0,0,0,1,1
1183,1,1,1,1,1,0,1,1,1,1
1184,1,1,1,1,0,0,1,1,1,1
1185,1,0,1,0,0,0,0,0,1,1
1186,1,0,1,0,0,0,0,0,1,0
1187,1,0,1,0,0,0,0,0,1,0
1188,1,0,1,0,0,0,0,0,1,0
1189,1,0,1,0,0,0,0,0,1,1
1190,1,0,0,0,1,0,1,1,1,1
1191,1,0,0,1,0,0,1,1,1,1
1192,1,0,0,0,0,0,1,1,1,1
1193,1,0,0,0,0,0,1,1,1,1
1194,1,1,0,1,1,0,1,1,1,1
1195,1,1,1,0,0,0,1,1,1,1
1196,1,0,0,0,0,0,0,0,1,1
1197,1,0,0,0,0,0,1,1,1,1
1198,1,0,0,0,1,0,1,1,1,1
1199,1,1,1,0,1,0,1,1,1,1
1200,1,0,0,0,0,0,1,1,1,1
1201,1,1,1,0,0,0,1,1,1,1
1202,1,0,1,0,1,0,1,1,1,1
1203,1,0,0,0,0,0,1,1,1,1
1204,1,0,1,0,0,0,0,0,1,1
1205,1,0,1,0,1,0,1,1,0,1
1206,1,0,0,1,0,0,1,1,1,1
1207,1,0,0,1,0,0,0,0,0,1
1208,1,0,0,0,0,0,1,1,1,1
1209,1,0,0,0,0,0,1,1,1,1
1210,1,0,0,1,1,0,1,1,1,1
1211,1,1,0,0,0,0,1,1,1,1
1212,1,0,0,0,0,0,0,0,1,1
1213,1,1,1,0,1,0,1,1,1,1
1214,1,1,1,1,1,0,1,1,1,1
1215,1,1,1,1,1,0,1,1,1,1
1216,1,0,1,1,1,0,1,1,1,1
1217,1,0,0,0,1,0,1,1,1,1
1218,1,0,0,1,1,0,1,1,1,1
1219,1,0,1,0,0,0,1,1,1,1
1220,1,0,0,1,0,0,0,0,1,1
1221,1,0,1,0,0,0,1,1,1,1
1222,1,0,1,0,0,0,1,1,1,1
1223,1,0,0,0,1,0,1,1,1,1
1224,1,1,1,0,1,0,1,1,1,1
1225,1,0,1,1,0,0,1,1,1,1
1226,1,1,1,1,0,0,1,1,1,1
1227,1,0,1,1,1,0,1,1,1,1
1228,1,0,1,0,0,0,1,1,1,1
1229,1,0,0,1,0,0,1,1,1,1
1230,1,0,1,0,0,0,1,1,1,1
1231,1,0,1,0,0,0,1,1,1,1
1232,1,0,0,1,1,0,1,1,1,1
1233,1,0,0,1,0,0,1,1,1,1
1234,1,0,0,1,1,0,1,1,1,1
1235,1,0,0,1,1,0,1,1,1,1
1236,1,1,1,0,1,0,1,1,1,1
1237,1,1,1,1,1,0,1,1,1,1
1238,1,0,0,0,0,0,0,0,1,1
1239,1,0,0,1,0,0,0,0,1,1
1240,1,0,0,1,1,0,1,1,1,1
1241,1,0,0,0,0,0,0,0,1,1
1242,1,0,0,0,0,1,0,0,0,0
1243,1,0,0,1,1,0,1,1,1,1
1244,1,0,0,0,0,0,0,0,0,1
1245,1,0,0,0,1,0,1,1,1,1
1246,1,0,0,0,1,0,1,1,1,1
1247,1,0,1,0,0,0,1,1,1,1
1248,1,0,0,0,1,0,1,1,1,1
1249,1,0,0,1,0,0,1,1,1,1
1250,1,0,0,1,0,0,0,0,1,1
1251,1,0,0,1,0,0,0,0,1,1
1252,1,0,0,1,0,0,0,0,1,1
